,Fare,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,distance,passenger_count,pickup_datetime
2135,5.5,-73.98788499999999,40.74949,-73.981301,40.747329,0.6044487068372375,1.0,2013-06-02 18:07:34 UTC
2136,11.5,-74.00238,40.729482,-73.986654,40.755033000000005,3.1348678571789783,1.0,2014-06-02 10:26:12 UTC
2137,10.5,-73.954875,40.765552,-73.956076,40.745993,2.177215963912206,1.0,2011-08-13 07:49:33 UTC
2138,7.5,-73.98815,40.754472,-73.979638,40.746354,1.1528049400312836,1.0,2014-09-11 12:51:56 UTC
2139,6.9,-73.990669,40.756184000000005,-73.980799,40.744792,1.5152134609188772,1.0,2009-04-14 07:06:13 UTC
2140,23.3,-73.972034,40.689613,-73.952303,40.768188,8.89393867733596,1.0,2009-10-07 18:29:18 UTC
2141,3.7,-73.9482,40.7827,-73.9538,40.7788,0.6406130341706545,1.0,2011-06-27 09:45:16 UTC
2142,7.5,-73.996317,40.728629,-73.987736,40.73673,1.1550747857990213,1.0,2014-11-11 12:41:04 UTC
2143,20.1,-73.966709,40.756196,-74.011909,40.7073,6.638236841445708,1.0,2009-03-17 09:15:07 UTC
2144,6.5,-73.957698,40.764444,-73.973843,40.764355,1.359755882436829,1.0,2010-01-25 11:33:58 UTC
2145,5.5,-73.97655400000001,40.759645,-73.96956899999999,40.762890999999996,0.690197863911179,1.0,2013-09-14 00:01:39 UTC
2146,8.1,-73.994089,40.741103,-73.97511800000001,40.74437,1.6390096342425657,1.0,2010-04-08 14:29:03 UTC
2147,18.0,-73.947361,40.771306,-73.98120899999999,40.754608000000005,3.4020645880254716,1.0,2014-10-02 17:49:54 UTC
2148,5.5,-74.008499,40.738821,-74.007615,40.742872999999996,0.4566762957558365,1.0,2014-11-01 22:36:39 UTC
2149,6.1,-73.985355,40.760933,-73.982747,40.77554,1.6390087486998557,5.0,2009-03-27 22:24:00 UTC
2150,9.3,-73.98480699999999,40.769166999999996,-73.955857,40.772355,2.463551890487125,1.0,2009-07-03 18:15:00 UTC
2151,4.9,-73.98869300000001,40.748488,-73.982683,40.758263,1.1990419514923563,5.0,2009-08-12 19:43:00 UTC
2152,6.1,-73.999841,40.729392,-73.988925,40.730889000000005,0.9347518916278161,2.0,2011-10-29 18:30:45 UTC
2153,5.3,-74.005252,40.720425,-74.01066800000001,40.710673,1.1765328853113775,1.0,2009-08-31 21:00:00 UTC
2154,4.5,-73.975065,40.765412,-73.97681700000001,40.759279,0.6977403802607292,2.0,2013-12-25 10:30:27 UTC
2155,6.0,-73.98758698,40.75954819,-73.98053741,40.75655746,0.6805518350472354,2.0,2015-02-17 18:03:07 UTC
2156,4.5,-73.955324,40.788688,-73.97085,40.795114,1.4896101745759724,1.0,2013-08-05 19:59:15 UTC
2157,6.0,-74.006493,40.714613,-74.016133,40.711267,0.8936369794615355,2.0,2013-10-03 19:42:33 UTC
2158,34.9,-73.863147,40.768817,-73.99252299999999,40.742952,11.270485856944994,1.0,2012-07-22 10:11:00 UTC
2159,12.0,-73.974848,40.755623,-73.980777,40.774093,2.1136028561408615,1.0,2012-12-20 12:13:00 UTC
2160,6.0,-73.964152,40.770677,-73.967855,40.762637,0.9468387322110198,6.0,2013-12-04 14:01:00 UTC
2161,4.9,-73.972984,40.753008,-73.962455,40.768033,1.8914720320473095,2.0,2010-03-24 22:36:39 UTC
2162,10.1,-73.99234399999999,40.730754,-74.017207,40.71139,3.004414323086731,1.0,2010-07-17 21:39:47 UTC
2163,14.5,-73.993286,40.767728000000005,-74.001502,40.722636,5.061555793014338,2.0,2014-07-18 20:09:41 UTC
2164,9.7,-73.983452,40.746815000000005,-73.96008499999999,40.769403000000004,3.1909362286680674,1.0,2010-05-21 08:59:23 UTC
2165,4.9,-74.006495,40.73633,-73.994838,40.750217,1.8299952362171044,5.0,2010-06-19 13:14:00 UTC
2166,8.1,-73.981263,40.781688,-74.00031700000001,40.758573,3.0300118220946093,1.0,2010-11-04 13:10:00 UTC
2167,16.5,-73.99749756,40.76205063,-74.01104736,40.70846939,6.066364971834147,3.0,2015-05-08 23:02:00 UTC
2168,12.5,-73.98825699999999,40.728832000000004,-73.975087,40.754007,3.011210093895306,2.0,2013-07-10 09:32:00 UTC
2169,4.5,-73.985225,40.72764,-73.980388,40.73943,1.3728794602579204,1.0,2009-02-12 02:14:00 UTC
2170,7.0,-73.95939636,40.77441025,-73.97022247,40.75937653,1.904141843034595,1.0,2015-06-29 20:37:21 UTC
2171,9.7,-73.99618000000001,40.724957,-73.98553199999999,40.751872999999996,3.124488731155262,2.0,2009-09-21 15:08:00 UTC
2172,6.5,-74.00144499999999,40.732079999999996,-74.006843,40.741782,1.1707635118290223,2.0,2011-01-08 00:47:00 UTC
2173,4.9,-73.981512,40.749297,-73.977918,40.760977000000004,1.3335729744693767,1.0,2011-03-29 13:59:57 UTC
2174,5.3,-73.97861999999999,40.751428000000004,-73.969122,40.760843,1.3175831759407906,1.0,2012-02-15 14:20:00 UTC
2175,12.1,-73.987565,40.760658,-73.988514,40.731593,3.232873654814355,1.0,2012-03-01 19:12:47 UTC
2176,43.5,-73.789774,40.643895,-73.928265,40.763597999999995,17.704637419255647,4.0,2013-12-23 21:51:01 UTC
2177,9.5,-73.95603179999999,40.77924347,-73.97277069,40.79306412,2.0851319089715195,1.0,2015-03-31 14:03:10 UTC
2178,5.7,-73.956655,40.771002,-73.94530300000001,40.77837,1.2589640522565737,5.0,2009-04-25 12:01:00 UTC
2179,8.9,-73.982628,40.761468,-73.953728,40.78505,3.577486870746155,1.0,2010-05-17 20:49:00 UTC
2180,9.3,-73.968447,40.767518,-73.989277,40.769453000000006,1.7673255569412387,5.0,2009-09-26 13:03:00 UTC
2181,8.9,-73.982158,40.747078,-73.96341,40.790862,5.118168167847649,1.0,2010-04-28 18:18:00 UTC
2182,10.5,-73.990954,40.717289,-74.014721,40.709721,2.1727534325223874,1.0,2014-01-01 01:11:21 UTC
2183,6.5,-73.935665,40.761202000000004,-73.932445,40.752016,1.056832384702057,1.0,2014-06-29 11:42:04 UTC
2184,20.0,-73.98998259999999,40.73519135,-73.923172,40.76091003,6.3130156262833586,5.0,2015-04-05 22:36:17 UTC
2185,4.9,-73.978338,40.752572,-73.991973,40.75864,1.332018241133333,1.0,2009-01-15 13:27:29 UTC
2186,10.5,-73.965985,40.76867,-73.972607,40.743522999999996,2.8513099045781987,1.0,2010-11-21 17:07:00 UTC
2187,21.5,-73.965551,40.765924,-73.99287199999999,40.724138,5.1852180548978755,1.0,2014-10-18 15:54:20 UTC
2188,3.3,-73.987675,40.749648,-73.992189,40.749533,0.38046536657362184,1.0,2009-04-21 21:05:20 UTC
2189,4.1,-73.96346899999999,40.774226,-73.961215,40.769849,0.5224030582639516,1.0,2010-02-15 11:12:17 UTC
2190,5.7,-73.951098,40.785988,-73.96158,40.779937,1.1097710404674248,1.0,2011-12-30 10:59:00 UTC
2191,8.9,-73.98983199999999,40.757652,-73.98102,40.77429,1.9933593983214113,1.0,2012-07-10 07:05:46 UTC
2192,7.0,-73.98634200000001,40.748852,-73.978412,40.750362,0.688785685094037,1.0,2013-07-25 21:56:00 UTC
2193,5.5,-73.983682,40.693985,-73.990477,40.693637,0.5741826104275154,2.0,2014-02-27 12:49:00 UTC
2194,35.83,-73.862539,40.769039,-73.972053,40.756959,9.320678350891983,2.0,2014-06-07 14:17:33 UTC
2195,6.0,-73.980597,40.78208,-73.982302,40.771767,1.15570676689366,1.0,2014-06-16 10:45:00 UTC
2196,7.7,-73.992685,40.750083000000004,-73.980787,40.764790000000005,1.917981389414689,3.0,2010-08-18 14:28:00 UTC
2197,57.54,-73.79032135,40.64616013,-73.95155334,40.76639557,19.064441799782966,6.0,2015-06-08 14:16:22 UTC
2198,10.5,-74.007707,40.732213,-73.983975,40.744417999999996,2.416551365845338,1.0,2010-11-03 12:33:00 UTC
2199,2.9,-73.95272800000001,40.772168,-73.949558,40.773565000000005,0.3088492812731316,1.0,2010-11-09 21:30:00 UTC
2200,8.5,-73.984708,40.768423,-73.976186,40.751557,2.0080765201314943,1.0,2011-06-17 11:04:37 UTC
2201,5.3,-73.96025300000001,40.778825,-73.97122,40.766612,1.6422901203917615,1.0,2011-12-10 17:21:00 UTC
2202,4.5,-73.961997,40.776492,-73.951853,40.772954999999996,0.9403821779462207,1.0,2012-02-23 10:32:00 UTC
2203,29.83,-73.870637,40.773652,-73.98390699999999,40.749202000000004,9.91977350911537,1.0,2013-08-06 21:34:00 UTC
2204,11.5,-73.97806549,40.78882217,-73.97946167,40.75938034,3.275897018292525,1.0,2015-05-12 23:36:25 UTC
2205,8.1,-73.98764200000001,40.732658,-74.004502,40.70747,3.1405871506595973,6.0,2011-06-21 20:19:00 UTC
2206,6.5,-73.96398926,40.76613998,-73.97566223,40.76094818,1.1400731761995362,1.0,2015-06-26 07:03:51 UTC
2207,8.1,-73.99499,40.760467,-73.970395,40.752537,2.251473876215999,1.0,2011-03-09 10:00:00 UTC
2208,11.3,-73.995407,40.725182000000004,-73.985772,40.755567,3.4748081297316658,1.0,2012-03-28 18:33:00 UTC
2209,5.5,-73.97689,40.764957,-73.97761,40.753737,1.2490817538872847,2.0,2014-03-22 20:26:00 UTC
2210,14.5,-73.993702,40.720924,-73.9697,40.763939,5.192928872546076,2.0,2014-06-01 03:18:48 UTC
2211,5.7,-73.989333,40.757011999999996,-73.98231700000001,40.770828,1.6459879110992397,1.0,2009-09-08 10:19:29 UTC
2212,6.1,-73.991467,40.760197999999995,-73.989018,40.755665,0.5446211901116763,1.0,2009-04-10 18:34:00 UTC
2213,8.9,-73.936667,40.757815,-73.97382420000001,40.757815,3.1296616887210216,1.0,2011-08-29 08:24:00 UTC
2214,6.5,-73.9959,40.7388,-73.9904,40.7569,2.065272355431479,1.0,2011-12-24 14:06:51 UTC
2215,45.0,-73.786815,40.641397999999995,-73.968542,40.577815,16.89134154082394,2.0,2013-03-05 23:35:49 UTC
2216,6.0,-74.00711823,40.74158478,-74.00223541,40.73208618,1.133490905473995,1.0,2015-06-04 23:00:33 UTC
2217,9.0,-73.98849200000001,40.737266999999996,-74.009973,40.733847,1.8494192611882045,1.0,2012-10-10 22:40:00 UTC
2218,15.0,-73.97971700000001,40.752417,-73.998677,40.750217,1.615737631275145,5.0,2013-06-28 12:52:00 UTC
2219,23.0,-74.01567078,40.71469879,-73.96512604,40.79196548,9.588722968107048,1.0,2015-03-17 22:21:06 UTC
2220,7.3,-73.972652,40.76174,-73.974615,40.756351,0.621621135281064,1.0,2010-11-08 15:25:11 UTC
2221,10.5,-73.99166899999999,40.749883000000004,-73.984491,40.760017,1.278807420817203,1.0,2011-03-03 11:19:18 UTC
2222,7.7,-74.00439,40.752572,-74.008127,40.738402,1.6067772353834726,1.0,2012-06-28 20:54:00 UTC
2223,6.5,-73.96130699999999,40.811818,-73.972584,40.793867999999996,2.210155335033251,2.0,2011-05-19 18:12:07 UTC
2224,16.0,-73.9957,40.72665,-73.981397,40.68956,4.296827439658101,5.0,2014-10-25 12:33:00 UTC
2225,10.9,-73.994263,40.752673,-73.963643,40.761303000000005,2.751820774768615,1.0,2010-01-01 01:37:00 UTC
2226,11.7,-73.98898299999999,40.721497,-74.005187,40.715325,1.5283830818055981,1.0,2011-05-26 10:04:00 UTC
2227,5.5,-73.967692,40.763034999999995,-73.974405,40.750907,1.462313028251161,1.0,2014-05-13 22:18:00 UTC
2228,3.7,-73.984088,40.725308,-73.98208299999999,40.731208,0.6774566070958772,1.0,2010-11-12 17:05:00 UTC
2229,4.5,-73.95880799999999,40.78066,-73.95004200000001,40.783877000000004,0.8201849123598012,1.0,2012-02-13 20:06:00 UTC
2230,13.5,-73.99956999999999,40.737702,-73.986829,40.701299,4.18783107573618,2.0,2013-03-27 23:34:35 UTC
2231,27.07,-73.87097,40.773804,-73.971301,40.756756,8.659720358645052,1.0,2010-04-24 15:18:43 UTC
2232,8.9,-73.97915400000001,40.747184000000004,-74.005325,40.728365999999994,3.039800094034304,1.0,2011-07-12 09:21:26 UTC
2233,9.7,-73.957624,40.761183,-73.980624,40.762867,1.9461414759128617,1.0,2012-08-29 10:49:05 UTC
2234,3.5,-73.99091800000001,40.733905,-73.993972,40.728513,0.6524550784018963,1.0,2014-03-26 10:20:22 UTC
2235,6.9,-73.97913299999999,40.762617,-73.96722199999999,40.766557,1.0946298010688102,1.0,2010-11-19 18:50:00 UTC
2236,10.9,-73.984237,40.765598,-73.987143,40.736413,3.254447702229236,1.0,2011-02-03 07:39:19 UTC
2237,6.5,-73.981052,40.774190000000004,-73.964807,40.77148,1.400764718339745,1.0,2009-11-10 07:21:00 UTC
2238,2.5,-73.99855,40.740117,-73.99856,40.740188,0.007939677155253112,5.0,2011-10-25 12:38:00 UTC
2239,7.0,-73.954477,40.786772,-73.97245,40.786677000000005,1.5132009654093952,2.0,2012-12-14 10:48:00 UTC
2240,6.2,-73.965026,40.806703999999996,-73.97454499999999,40.790862,1.9352255113948023,1.0,2009-01-16 22:18:24 UTC
2241,5.7,-73.992859,40.722623,-73.99095,40.733295,1.197527342805053,1.0,2009-03-19 11:23:14 UTC
2242,10.5,-73.968577,40.764413,-73.98666700000001,40.739663,3.1457797693092866,2.0,2009-11-05 19:44:00 UTC
2243,8.5,-73.981842,40.740663,-73.985907,40.760040000000004,2.1816671937358376,2.0,2014-11-15 01:36:09 UTC
2244,10.9,-73.95500200000001,40.773544,-73.990319,40.745031,4.347453232353684,1.0,2010-01-21 07:47:49 UTC
2245,8.0,-74.00114,40.746373,-73.978803,40.752627000000004,2.0060212976329304,1.0,2013-02-09 18:00:15 UTC
2246,17.0,-74.006116,40.743790999999995,-73.951425,40.713316,5.720273300551566,1.0,2013-07-12 05:56:50 UTC
2247,6.5,-74.006508,40.732834999999994,-74.010304,40.718944,1.5773860833664448,1.0,2013-08-18 13:31:26 UTC
2248,11.7,-73.995487,40.723335,-73.972798,40.691702,4.003740855947064,2.0,2009-03-21 20:24:00 UTC
2249,9.3,-73.990691,40.718505,-73.982381,40.747752,3.326645233829962,1.0,2009-05-03 14:50:07 UTC
2250,12.5,-73.99363199999999,40.752284,-73.96778499999999,40.801189,5.857350735910962,1.0,2011-05-05 23:54:43 UTC
2251,5.7,-73.967122,40.7574,-73.97907,40.740033000000004,2.177673947457227,5.0,2011-09-14 20:59:00 UTC
2252,5.3,-74.008275,40.73874,-74.01009300000001,40.720163,2.071343576510424,1.0,2012-02-04 23:08:23 UTC
2253,14.5,-73.954376,40.774439,-73.97118,40.751290999999995,2.937367412837321,1.0,2012-11-07 09:20:18 UTC
2254,9.0,-73.984418,40.76983,-73.980102,40.760542,1.0948773473778033,1.0,2014-10-06 17:28:00 UTC
2255,57.33,-73.781475,40.644897,-73.97746500000001,40.76375,21.1566449068712,1.0,2013-11-30 15:43:00 UTC
2256,7.5,-73.95488,40.76556,-73.96363199999999,40.761362,0.8724745603403902,1.0,2014-01-07 14:12:00 UTC
2257,6.9,-73.98870500000001,40.748189,-73.978297,40.744468,0.9695150855601226,1.0,2010-06-12 21:54:53 UTC
2258,6.9,-73.966515,40.76144,-73.957265,40.78298,2.518620150058723,5.0,2011-03-31 14:31:00 UTC
2259,12.9,-74.008332,40.725840000000005,-73.983202,40.767675,5.110902617443554,1.0,2011-04-09 14:11:00 UTC
2260,15.5,-74.001115,40.741741999999995,-73.96212299999999,40.765265,4.198686335564913,2.0,2014-04-14 22:47:00 UTC
2261,6.6,-73.989124,40.726794,-74.001878,40.73375,1.3240867040159008,2.0,2009-03-13 22:49:13 UTC
2262,12.1,-74.006351,40.739727,-73.960702,40.763859000000004,4.688965318947195,1.0,2010-07-09 20:00:28 UTC
2263,13.3,-74.001306,40.724428,-73.971799,40.761962,4.857813851629385,1.0,2011-10-26 16:56:14 UTC
2264,8.1,-73.993391,40.752389,-73.974717,40.760369,1.8059294930398984,1.0,2009-01-26 14:37:47 UTC
2265,8.5,-73.942461,40.766721999999994,-73.98102800000001,40.778337,3.495070844048147,1.0,2010-03-25 18:05:58 UTC
2266,7.3,-73.967089,40.793715,-73.98221099999999,40.772293,2.7009405914757862,1.0,2010-12-15 11:58:22 UTC
2267,20.0,-73.98573,40.727072,-73.95976,40.800467,8.449165578677189,4.0,2014-05-13 01:20:00 UTC
2268,9.3,-73.978495,40.785277,-73.99377199999999,40.745805,4.573779406685147,1.0,2009-10-31 06:34:00 UTC
2269,6.5,-73.989535,40.757670000000005,-73.988238,40.774695,1.8962448282225335,3.0,2010-01-09 03:26:00 UTC
2270,31.8,-73.873002,40.774097,-73.987177,40.729317,10.830106229911582,1.0,2012-11-18 15:24:00 UTC
2271,4.0,-73.9585495,40.76444626,-73.95522308,40.7689209,0.5710006730866436,1.0,2015-06-05 07:14:19 UTC
2272,8.9,-73.96664799999999,40.761228,-73.991353,40.760125,2.0843647941029437,1.0,2011-02-02 09:35:00 UTC
2273,13.0,-73.986425,40.72645,-73.96188000000001,40.759962,4.261655982924622,1.0,2013-02-08 15:26:00 UTC
2274,12.0,-73.982404,40.767781,-73.957027,40.802071000000005,4.370696420990016,1.0,2013-07-13 00:59:48 UTC
2275,10.5,-73.96157837,40.77934265,-73.9686203,40.75442505,2.8334713861728336,1.0,2015-01-18 14:56:51 UTC
2276,28.0,-73.98007965,40.76069641,-73.91567993,40.8710289,13.412131318393545,5.0,2015-06-20 02:41:40 UTC
2277,10.5,-73.965097,40.761804999999995,-73.99333,40.749396999999995,2.7493354994520205,1.0,2013-12-16 21:55:00 UTC
2278,4.9,-73.976963,40.755823,-73.976467,40.765453,1.0716231924153934,1.0,2010-06-17 08:01:38 UTC
2279,6.9,-73.972697,40.755355,-73.99345,40.761325,1.8697716277270124,2.0,2012-02-22 22:36:00 UTC
2280,10.9,-74.00393199999999,40.725497,-74.009151,40.713175,1.439012535998746,1.0,2009-07-04 12:56:36 UTC
2281,8.1,-73.988709,40.759962,-73.976277,40.787338,3.2190580064048135,1.0,2009-07-09 19:52:38 UTC
2282,17.5,-73.996895,40.722992,-73.96271999999999,40.767487,5.7243134008203365,1.0,2013-07-23 14:41:00 UTC
2283,13.0,-73.982371,40.740019000000004,-73.987747,40.77006,3.37096427686251,2.0,2014-01-22 19:40:50 UTC
2284,4.5,-73.94546509,40.77867889,-73.95439148,40.77814865,0.7539243700629897,1.0,2015-02-15 10:16:20 UTC
2285,5.8,-73.974822,40.782992,-73.98840200000001,40.769227,1.9105811085568907,1.0,2009-01-02 02:32:41 UTC
2286,8.1,-73.991263,40.755833,-74.00505799999999,40.735607,2.5315394899908874,1.0,2010-08-07 18:25:00 UTC
2287,8.5,-73.985753,40.756377,-74.010077,40.729012,3.6685488787422544,1.0,2010-08-18 15:59:00 UTC
2288,6.5,-73.981382,40.756805,-73.981852,40.763244,0.7170785999396899,1.0,2013-05-13 10:44:30 UTC
2289,17.0,-73.958445,40.764284,-73.958515,40.760248,0.44882206613595604,1.0,2014-11-19 14:52:35 UTC
2290,15.0,-73.982029,40.775355,-73.950248,40.8265,6.284819281183909,1.0,2014-11-29 22:54:47 UTC
2291,15.0,-73.99896240000001,40.73488235,-73.96988678,40.76314545,3.984433990721648,1.0,2015-01-16 15:40:16 UTC
2292,4.5,-73.949908,40.775652,-73.94963,40.784836,1.0214838428029618,1.0,2009-10-30 20:56:28 UTC
2293,14.5,-73.992857,40.73012,-73.992352,40.696721999999994,3.713937194728665,2.0,2010-09-14 20:04:00 UTC
2294,49.8,-73.784233,40.648632,-73.95643199999999,40.742018,17.849015260140835,1.0,2011-01-19 05:04:00 UTC
2295,12.5,-73.987312,40.76866,-74.00466999999999,40.734327,4.088086309752656,1.0,2013-01-29 18:58:00 UTC
2296,6.5,-73.95423000000001,40.766272,-73.96671500000001,40.767395,1.0588280171367066,1.0,2013-03-21 08:03:00 UTC
2297,25.5,-73.986655,40.761205,-73.930502,40.866521999999996,12.62825897800338,1.0,2013-08-09 01:47:00 UTC
2298,15.0,-73.970505,40.796717,-73.952587,40.772271999999994,3.1087361439404457,2.0,2014-03-31 18:10:00 UTC
2299,15.3,-73.970985,40.782934999999995,-73.992743,40.7254,6.654943937679808,1.0,2010-03-14 20:14:58 UTC
2300,5.5,-73.987246,40.719707,-73.99157199999999,40.731015,1.3091728981964177,2.0,2014-03-04 18:49:13 UTC
2301,7.5,-73.98679352,40.75863266,-73.97159576,40.76295853,1.3674100486827778,2.0,2015-03-17 18:50:27 UTC
2302,4.0,-73.96474457,40.77277756,-73.95906067,40.78052139,0.9851471111561163,1.0,2015-05-11 20:15:11 UTC
2303,6.1,-73.988815,40.749252,-74.001947,40.740603,1.4658777691997356,5.0,2009-04-07 12:28:00 UTC
2304,5.3,-73.987588,40.744018,-73.990492,40.732958,1.2539193551767165,1.0,2010-08-05 19:38:00 UTC
2305,8.1,-74.005545,40.738671999999994,-73.997458,40.722428,1.9305163613949923,1.0,2012-03-31 10:43:39 UTC
2306,14.1,-73.975045,40.761452,-74.013072,40.716725,5.9160309756385425,4.0,2012-02-23 13:46:00 UTC
2307,16.5,-74.008238,40.72064,-73.95142,40.730354999999996,4.908320744348132,2.0,2012-03-08 22:58:00 UTC
2308,3.0,-73.992531,40.743353000000006,-73.995199,40.744766999999996,0.274300663510897,1.0,2013-08-31 05:02:09 UTC
2309,9.0,-73.973804,40.757712,-73.986007,40.741275,2.0969583815775463,1.0,2013-12-18 13:42:23 UTC
2310,15.3,-73.989147,40.7307,-73.94561,40.72545,3.714813052672454,5.0,2010-09-04 00:30:00 UTC
2311,8.5,-74.00347,40.732579,-74.00359499999999,40.722332,1.1394646731128248,1.0,2014-08-21 17:54:51 UTC
2312,6.5,-73.95500183,40.78340149,-73.96026611,40.77122879,1.424278221344334,1.0,2015-03-10 13:54:38 UTC
2313,6.5,-73.96500397,40.80632782,-73.95429229999999,40.82061005,1.8261269793487287,1.0,2015-06-25 00:29:50 UTC
2314,6.1,-73.991577,40.726952000000004,-74.00487,40.722393,1.2295626949757663,2.0,2009-03-21 03:53:00 UTC
2315,11.5,-73.98015799999999,40.764653,-74.003671,40.738178999999995,3.5480619392912067,1.0,2013-10-01 19:55:28 UTC
2316,7.3,-73.98321800000001,40.756291,-73.995407,40.731402,2.9518976761496463,2.0,2009-11-10 14:30:55 UTC
2317,9.7,-74.00474100000001,40.708469,-73.996796,40.737378,3.283525726446462,2.0,2012-07-05 10:54:16 UTC
2318,5.5,-73.99544200000001,40.75447,-74.003552,40.743417,1.4061536829901673,1.0,2012-09-29 11:53:00 UTC
2319,28.67,-73.862811,40.769088,-73.966686,40.772514,8.755723339686023,1.0,2009-09-13 15:38:33 UTC
2320,4.9,-73.980836,40.760354,-73.99425,40.766379,1.3134435059761906,1.0,2010-02-22 22:41:39 UTC
2321,24.1,-73.991782,40.759463000000004,-73.965572,40.686865999999995,8.369152477061778,3.0,2010-04-29 22:35:45 UTC
2322,8.5,-74.002963,40.708413,-74.005472,40.727053000000005,2.083434662521061,1.0,2011-05-29 01:02:00 UTC
2323,45.0,-73.788794,40.641368,-74.012271,40.716938,20.633742001505272,1.0,2011-12-09 07:41:50 UTC
2324,6.1,-73.987072,40.764377,-73.98044499999999,40.779792,1.8026287425430412,5.0,2012-04-03 01:09:00 UTC
2325,3.5,-73.9829,40.731425,-73.98116,40.729815,0.23139978474194367,1.0,2013-02-22 21:38:31 UTC
2326,7.0,-73.980053,40.751907,-73.965987,40.765279,1.901173902891335,1.0,2014-06-22 18:59:33 UTC
2327,4.1,-74.00010999999999,40.726704,-73.993782,40.732587,0.843947649123318,1.0,2011-04-11 12:09:42 UTC
2328,7.0,-73.97306999999999,40.759532,-73.96491,40.773855,1.7345824126192415,4.0,2013-09-30 18:06:00 UTC
2329,4.5,-73.96874237,40.76428223,-73.96328735,40.769180299999995,0.7125194465914242,1.0,2015-02-09 14:38:05 UTC
2330,2.9,-74.00569200000001,40.738192,-74.0069,40.740697,0.296554784757818,1.0,2010-11-16 21:46:00 UTC
2331,11.3,-73.98185500000001,40.749272,-73.958477,40.781308,4.070131321983693,5.0,2010-11-30 11:12:00 UTC
2332,11.0,-73.984994,40.758642,-73.976371,40.740852000000004,2.1073088798873427,1.0,2013-07-16 21:57:11 UTC
2333,12.5,-74.001712,40.72445,-73.956425,40.715075,3.9564035108450635,1.0,2014-07-02 00:01:00 UTC
2334,19.5,-73.98908234,40.75877379999999,-73.92162323,40.7764473,6.01138253495654,1.0,2015-01-06 18:49:26 UTC
2335,7.3,-73.776759,40.645103000000006,-73.789754,40.646753000000004,1.1116232005553486,1.0,2010-07-17 08:29:56 UTC
2336,7.5,-73.99298859,40.75301361,-73.99615479,40.74995422,0.4322744055188243,1.0,2015-01-31 22:50:50 UTC
2337,11.3,-73.985237,40.744687,-73.956317,40.783377,4.943753852746397,1.0,2010-01-20 09:20:00 UTC
2338,6.9,-73.980562,40.764078999999995,-74.003592,40.753409000000005,2.2738155086030862,1.0,2011-04-08 21:26:02 UTC
2339,18.1,-74.000685,40.747269,-73.986806,40.701288,5.244928485349197,3.0,2011-04-09 18:04:01 UTC
2340,5.7,-73.961747,40.776592,-73.95263299999999,40.788502,1.530590567685569,1.0,2011-10-19 07:54:00 UTC
2341,19.0,-73.978595,40.751557,-73.957035,40.694555,6.593609765559655,6.0,2012-12-08 00:47:00 UTC
2342,5.9,-73.973644,40.794729,-73.977351,40.789741,0.6364074013938161,3.0,2014-04-30 15:08:11 UTC
2343,11.0,-73.986187,40.766868,-73.973796,40.752743,1.8857491462410738,1.0,2009-04-04 20:37:33 UTC
2344,5.3,-73.987084,40.667840999999996,-73.97986800000001,40.681973,1.6851264969805682,1.0,2011-02-15 23:24:33 UTC
2345,6.9,-73.988132,40.771412,-73.99589499999999,40.753957,2.0480724738259832,1.0,2011-07-20 13:39:00 UTC
2346,15.3,-73.97308000000001,40.793168,-74.003573,40.732092,7.26071068911489,5.0,2012-08-05 18:16:00 UTC
2347,12.0,-73.789015,40.642305,-73.98348,40.76677,21.453539320913592,1.0,2012-09-25 13:52:00 UTC
2348,7.0,-73.980417,40.778146,-73.964151,40.777244,1.3733037938462322,1.0,2014-04-07 15:08:44 UTC
2349,10.5,-73.99169922,40.75986099,-73.97212219,40.74729919,2.1611069433760486,3.0,2015-06-07 04:03:57 UTC
2350,4.9,-73.9641,40.764955,-73.95983199999999,40.777102,1.3976878510452038,3.0,2011-08-24 19:55:00 UTC
2351,5.7,-73.988099,40.739457,-73.991497,40.749859,1.1915485708859024,1.0,2012-07-01 18:37:00 UTC
2352,6.5,-73.982217,40.7769,-73.986402,40.756816,2.2608818952763525,1.0,2009-03-09 10:13:31 UTC
2353,12.1,-73.975123,40.790352,-73.94545,40.840342,6.09377672968851,1.0,2012-04-02 06:24:00 UTC
2354,16.9,-73.966158,40.758177,-73.990923,40.717273,5.004082369680842,1.0,2010-09-10 17:56:13 UTC
2355,8.9,-73.9999,40.7386,-73.9718,40.7463,2.5174177969948555,1.0,2011-11-25 22:47:33 UTC
2356,19.0,-74.007357,40.743292,-73.962417,40.779061999999996,5.490563895997938,1.0,2014-02-08 15:23:00 UTC
2357,4.9,-73.976727,40.765018,-73.982138,40.775040000000004,1.2039591596368298,2.0,2009-03-20 17:02:00 UTC
2358,23.0,-74.00550799999999,40.709047,-73.97106,40.749412,5.345223976645717,2.0,2013-08-16 16:05:00 UTC
2359,4.9,-73.981738,40.771485,-73.97724000000001,40.781724,1.1998720556903897,1.0,2009-09-04 19:15:49 UTC
2360,6.1,-73.964147,40.773312,-73.95630200000001,40.784093,1.368738142190519,1.0,2010-05-13 14:54:00 UTC
2361,8.5,-73.984902,40.732555,-73.992357,40.7493,1.965039646306905,1.0,2012-03-12 22:26:00 UTC
2362,58.6,-73.943975,40.835497,-73.941388,40.834267,0.25705043315573056,1.0,2012-11-02 01:08:00 UTC
